1722, 0
1723, 0
1724, 1732
1725, 1741
1726, 1903
1727, 1912
1728, 4315
1729, 4324
1730, 4459
1731, 4468
1732, 0
1733, 16777215
1734, 0
1735, 0
1736, 16777215
1737, 0
1738, 16777215
1739, 16777215
1740, 0
1741, 0
1742, 16777215
1743, 0
1744, 0
1745, 16777215
1746, 0
1747, 16777215
1748, 16777215
1749, 0
1750, 0
1751, 1759
1752, 1786
1753, 2119
1754, 2146
1755, 6979
1756, 7006
1757, 7339
1758, 7366
1759, 0
1760, 1768
1761, 1777
1762, 1921
1763, 1930
1764, 4333
1765, 4342
1766, 4477
1767, 4486
1768, 0
1769, 16777215
1770, 0
1771, 0
1772, 16777215
1773, 0
1774, 16777215
1775, 16777215
1776, 0
1777, 0
1778, 16777215
1779, 0
1780, 0
1781, 16777215
1782, 0
1783, 16777215
1784, 16777215
1785, 0
1786, 0
1787, 1795
1788, 1804
1789, 1939
1790, 1948
1791, 4351
1792, 4360
1793, 4495
1794, 4504
1795, 0
1796, 16777215
1797, 0
1798, 0
1799, 16777215
1800, 0
1801, 16777215
1802, 16777215
1803, 0
1804, 0
1805, 16777215
1806, 0
1807, 0
1808, 16777215
1809, 0
1810, 16777215
1811, 16777215
1812, 0
1813, 0
1814, 16777215
1815, 0
1816, 0
1817, 16777215
1818, 0
1819, 16777215
1820, 16777215
1821, 0
1822, 0
1823, 16777215
1824, 0
1825, 0
1826, 16777215
1827, 0
1828, 16777215
1829, 16777215
1830, 0
1831, 0
1832, 16777215
1833, 0
1834, 0
1835, 16777215
1836, 0
1837, 16777215
1838, 16777215
1839, 0
1840, 0
1841, 16777215
1842, 0
1843, 0
1844, 16777215
1845, 0
1846, 16777215
1847, 16777215
1848, 0
1849, 0
1850, 16777215
1851, 0
1852, 0
1853, 16777215
1854, 0
1855, 16777215
1856, 16777215
1857, 0
1858, 0
1859, 16777215
1860, 0
1861, 0
1862, 16777215
1863, 0
1864, 16777215
1865, 16777215
1866, 0
1867, 0
1868, 16777215
1869, 0
1870, 0
1871, 16777215
1872, 0
1873, 16777215
1874, 16777215
1875, 0
1876, 0
1877, 16777215
1878, 0
1879, 0
1880, 16777215
1881, 0
1882, 16777215
1883, 16777215
1884, 0
1885, 0
1886, 16777215
1887, 0
